Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x, Patient Constant Force, Recovery Factor, Assistance Level
6.38217E+17,-15.69093,3.576865,30.95848,-6.45543,6.803057,29.34751,-54.54606,-82.68363,25.82172,-22.23496,-77.09005,28.16275,0.001067912,0.07461186,0.8184358,0.07461186
6.38217E+17,-15.69093,3.576865,30.79504,-6.785269,6.803057,29.34751,-54.45777,-82.87883,25.50742,-23.36587,-77.09005,28.0315,0.001067912,0.07226672,0.8177772,0.07226672
6.38217E+17,-15.69093,3.600243,30.74835,-6.997309,6.803057,29.34751,-54.43159,-82.88013,25.41425,-24.09247,-77.09005,27.94368,0.001067912,0.07071211,0.8174587,0.07071211
6.38217E+17,-15.69093,3.857404,30.74835,-7.374268,6.803057,29.32417,-54.42107,-82.28288,25.37678,-25.37731,-77.11667,27.73394,0.001067912,0.06774654,0.8168621,0.06774654
6.38217E+17,-15.76161,4.301589,30.88843,-7.892587,6.803057,29.30082,-54.71608,-81.08468,25.50818,-27.14359,-77.14327,27.44942,0.001067912,0.06409733,0.8163422,0.06409733
6.38217E+17,-15.92653,4.582128,31.14525,-8.410906,6.803057,29.23078,-55.40055,-80.12572,25.79385,-28.89293,-77.22296,27.05518,0.001067912,0.06142335,0.8159317,0.06142335
6.38217E+17,-16.02077,4.699019,31.28534,-8.670066,6.803057,29.20743,-55.79068,-79.68559,25.94931,-29.76934,-77.24949,26.87561,0.001067912,0.06022983,0.8157513,0.06022983
6.38217E+17,-16.27993,4.81591,31.51881,-9.094145,6.803057,29.20743,-56.79264,-79.13135,26.11851,-31.21349,-77.24949,26.64993,0.001067912,0.05919685,0.8153977,0.05919685
6.38217E+17,-16.53909,4.862666,31.68224,-9.659584,6.803057,29.20743,-57.76129,-78.82361,26.1614,-33.13635,-77.24949,26.3324,0.001067912,0.05705576,0.8150228,0.05705576
6.38217E+17,-16.75113,4.979557,31.77563,-10.10722,6.803057,29.20743,-58.52729,-78.43825,26.10098,-34.65633,-77.24949,26.06757,0.001067912,0.05537113,0.8146617,0.05537113
6.38217E+17,-16.89249,5.049692,31.84567,-10.34282,6.803057,29.20743,-59.04297,-78.18972,26.0749,-35.45548,-77.24949,25.92342,0.001067912,0.05473993,0.8144937,0.05473993
6.38217E+17,-17.22233,5.119827,31.89237,-10.83758,6.803057,29.20743,-60.18429,-77.96975,25.80612,-37.13172,-77.24949,25.61002,0.001067912,0.05356638,0.8142045,0.05356638
6.38217E+17,-17.57573,5.236718,32.0091,-11.19098,6.803057,29.20743,-61.44289,-77.55503,25.62757,-38.32735,-77.24949,25.3773,0.001067912,0.05375685,0.8139814,0.05375685
6.38217E+17,-17.90557,5.33023,32.14919,-11.56794,6.803057,29.20743,-62.63733,-77.16516,25.51444,-39.60108,-77.24949,25.12095,0.001067912,0.05361999,0.8138176,0.05361999
6.38217E+17,-18.04693,5.353609,32.19588,-11.7093,6.826435,29.20743,-63.14236,-77.05312,25.44196,-40.07698,-77.19547,25.01633,0.001067912,0.05370836,0.8137531,0.05370836
6.38217E+17,-18.42389,5.376987,32.26592,-12.01558,6.826435,29.20743,-64.45795,-76.91201,25.14835,-41.11006,-77.19547,24.79934,0.001067912,0.05439482,0.8136544,0.05439482
6.38217E+17,-18.70661,5.376987,32.28927,-12.36898,6.826435,29.23078,-65.4267,-76.88299,24.87145,-42.31077,-77.16894,24.58842,0.001067912,0.05386934,0.8135963,0.05386934
6.38217E+17,-18.91865,5.353609,32.28927,-12.67526,6.826435,29.23078,-66.14297,-76.93716,24.63281,-43.34153,-77.16894,24.35949,0.001067912,0.05314107,0.8135749,0.05314107
6.38217E+17,-19.01289,5.353609,32.28927,-12.84018,6.826435,29.23078,-66.4603,-76.93716,24.52375,-43.89604,-77.16894,24.23394,0.001067912,0.05258932,0.8135734,0.05258932
6.38217E+17,-19.17781,5.260096,32.28927,-13.09934,6.849813,29.23078,-67.0218,-77.15387,24.35067,-44.76521,-77.11491,24.02711,0.001067912,0.05186952,0.813578,0.05186952
6.38217E+17,-19.41341,4.722397,32.26592,-13.40562,6.873192,29.23078,-67.83453,-78.42958,24.13281,-45.79143,-77.06089,23.77874,0.001067912,0.05146806,0.8135924,0.05146806
6.38217E+17,-19.74325,3.880782,32.19588,-13.61766,6.89657,29.27747,-68.94453,-80.46976,23.7476,-46.52293,-76.95377,23.69378,0.001067912,0.05287663,0.813615,0.05287663
6.38217E+17,-19.90817,3.343083,32.12584,-13.75902,6.89657,29.27747,-69.47703,-81.80547,23.49273,-46.9966,-76.95377,23.57841,0.001067912,0.05357818,0.8136263,0.05357818
6.38217E+17,-20.30869,2.220929,32.0558,-14.11242,6.89657,29.27747,-70.89184,-84.55502,22.96457,-48.17951,-76.95377,23.28489,0.001067912,0.05579568,0.8136471,0.05579568
6.38217E+17,-20.70921,1.355936,31.98576,-14.46582,6.89657,29.27747,-72.12159,-86.59927,22.42155,-49.36058,-76.95377,22.98407,0.001067912,0.05759908,0.8136466,0.05759908
6.38217E+17,-20.87413,1.005263,31.93906,-14.6543,6.89657,29.27747,-72.64355,-87.47279,22.14272,-49.98973,-76.95377,22.82066,0.001067912,0.05820634,0.8136361,0.05820634
6.38217E+17,-21.20397,0.4675641,31.93906,-15.0077,6.89657,29.27747,-73.74478,-88.72411,21.73637,-51.16791,-76.95377,22.50869,0.001067912,0.05935201,0.8135973,0.05935201
6.38217E+17,-21.43956,0.07013461,31.93906,-15.29041,6.89657,29.27747,-74.52737,-89.64908,21.43557,-52.10905,-76.95377,22.25389,0.001067912,0.06007598,0.8135472,0.06007598
6.38217E+17,-21.6516,-0.350673,31.93906,-15.57313,6.89657,29.27747,-75.22833,-90.62846,21.15623,-53.04893,-76.95377,21.99444,0.001067912,0.06078099,0.8134811,0.06078099
6.38217E+17,-21.74584,-0.5143204,31.96241,-15.69093,6.89657,29.27747,-75.55595,-90.98057,21.07239,-53.44016,-76.95377,21.88497,0.001067912,0.06110265,0.8134378,0.06110265
6.38217E+17,-21.86364,-0.8883717,32.0091,-15.92653,6.89657,29.27747,-75.97559,-91.7935,20.99231,-54.22195,-76.95377,21.66362,0.001067912,0.06146356,0.8133351,0.06146356
6.38217E+17,-21.86364,-1.005263,32.0558,-16.09145,6.89657,29.27747,-76.00823,-92.00787,21.07364,-54.76866,-76.95377,21.50676,0.001067912,0.06078938,0.8132226,0.06078938
6.38217E+17,-21.86364,-1.028641,32.0558,-16.27993,6.89657,29.25412,-76.00787,-92.06227,21.07274,-55.37962,-76.98033,21.28006,0.001067912,0.0596951,0.8131207,0.0596951
6.38217E+17,-21.86364,-1.028641,32.03245,-16.37417,6.89657,29.23078,-75.99072,-92.0911,21.03,-55.67809,-77.00687,21.14323,0.001067912,0.05911737,0.8130763,0.05911737
6.38217E+17,-21.86364,-1.028641,32.03245,-16.60977,6.873192,29.23078,-75.99072,-92.0911,21.03,-56.45867,-77.06089,20.91893,0.001067912,0.05760712,0.8130087,0.05760712
6.38217E+17,-21.91076,-1.028641,32.03245,-16.84537,6.849813,29.23078,-76.14644,-92.0911,20.96744,-57.23835,-77.11491,20.69139,0.001067912,0.05639468,0.8129697,0.05639468
6.38217E+17,-21.93432,-1.028641,32.0091,-17.19877,6.803057,29.23078,-76.20707,-92.11991,20.89338,-58.40708,-77.22296,20.34711,0.001067912,0.05428383,0.8129563,0.05428383
6.38217E+17,-21.95788,-1.028641,32.0091,-17.41081,6.779679,29.23078,-76.28488,-92.11991,20.86202,-59.10693,-77.27699,20.13581,0.001067912,0.05310347,0.8129658,0.05310347
6.38217E+17,-22.05212,-1.028641,32.0091,-17.92913,6.756301,29.23078,-76.59599,-92.11991,20.73629,-60.81158,-77.33102,19.5995,0.001067912,0.05062554,0.8130165,0.05062554
6.38217E+17,-22.14636,-1.028641,32.0558,-18.56525,6.756301,29.23078,-76.94163,-92.06227,20.69539,-62.89447,-77.33102,18.91278,0.001067912,0.04773495,0.813107,0.04773495
6.38217E+17,-22.28772,-1.028641,32.17253,-19.03645,6.756301,29.23078,-77.49508,-91.91784,20.71791,-64.43237,-77.33102,18.38921,0.001067912,0.04603525,0.8132334,0.04603525
6.38217E+17,-22.33484,-1.028641,32.21923,-19.22493,6.756301,29.23078,-77.68549,-91.85993,20.73918,-65.04632,-77.33102,18.17624,0.001067912,0.04533664,0.8133042,0.04533664
6.38217E+17,-22.4762,-1.028641,32.28927,-19.43697,6.756301,29.23078,-78.20448,-91.77293,20.67433,-65.73617,-77.33102,17.93424,0.001067912,0.04494631,0.8134549,0.04494631
6.38217E+17,-22.57044,-1.052019,32.28927,-19.48409,6.732923,29.23078,-78.5149,-91.82734,20.54453,-65.89147,-77.38506,17.88614,0.001067912,0.04511875,0.8136056,0.04511875
6.38217E+17,-22.61756,-1.052019,32.10249,-19.50765,6.592653,29.23078,-78.52875,-92.05896,20.14032,-65.9807,-77.70931,17.89474,0.001067912,0.04468503,0.8137539,0.04468503
6.38217E+17,-22.61756,-1.052019,31.98576,-19.55477,6.499141,29.23078,-78.44018,-92.20311,19.92774,-66.14214,-77.92554,17.86379,0.001067912,0.04411432,0.8138297,0.04411432
6.38217E+17,-22.64112,-1.052019,31.84567,-19.64901,6.335493,29.16073,-78.41106,-92.37547,19.64005,-66.4148,-78.38354,17.66082,0.001067912,0.04309924,0.8139919,0.04309924
6.38217E+17,-22.8296,-1.052019,31.77563,-19.83749,6.24198,29.044,-78.9753,-92.4614,19.25342,-66.95387,-78.73202,17.24046,0.001067912,0.04264702,0.8141667,0.04264702
6.38217E+17,-22.99452,-1.052019,31.77563,-19.97885,6.195224,28.97396,-79.51496,-92.4614,19.02532,-67.36687,-78.91925,16.9518,0.001067912,0.04251219,0.8142584,0.04251219
6.38217E+17,-23.48928,-1.052019,31.82232,-20.23801,6.148468,28.92726,-81.16681,-92.40413,18.41643,-68.17549,-79.08005,16.56694,0.001067912,0.04337592,0.8144441,0.04337592
6.38217E+17,-24.05472,-1.075397,31.89237,-20.59141,6.148468,28.90392,-83.06201,-92.37249,17.73184,-69.29802,-79.10632,16.0984,0.001067912,0.04445882,0.8146209,0.04445882
6.38217E+17,-24.64372,-1.075397,31.91571,-20.99193,6.148468,28.90392,-84.98974,-92.34377,16.91008,-70.58568,-79.10632,15.60948,0.001067912,0.04539163,0.8147856,0.04539163
6.38217E+17,-24.92644,-1.075397,31.91571,-21.15685,6.148468,28.90392,-85.90285,-92.34377,16.48845,-71.1149,-79.10632,15.40554,0.001067912,0.04599905,0.8148631,0.04599905
6.38217E+17,-25.4212,-1.075397,31.93906,-21.36888,6.148468,28.90392,-87.51553,-92.31504,15.78144,-71.79445,-79.10632,15.1411,0.001067912,0.04750573,0.8150038,0.04750573
6.38217E+17,-26.17512,-1.075397,31.93906,-21.60448,6.148468,28.92726,-89.93076,-92.31504,14.61397,-72.56586,-79.08005,14.88855,0.001067912,0.05045846,0.8151306,0.05045846
6.38217E+17,-26.92904,-1.052019,31.98576,-21.86364,6.148468,28.92726,-92.37262,-92.20311,13.49792,-73.39394,-79.08005,14.55845,0.001067912,0.05334831,0.81523,0.05334831
6.38217E+17,-27.35312,-1.052019,32.0558,-22.005,6.148468,28.92726,-93.77954,-92.11668,12.93201,-73.84499,-79.08005,14.37682,0.001067912,0.05510275,0.8152672,0.05510275
6.38217E+17,-28.31907,-1.052019,32.07914,-22.49976,6.148468,28.92726,-96.84418,-92.08782,11.36581,-75.4201,-79.08005,13.73235,0.001067912,0.05811897,0.8153141,0.05811897
6.38217E+17,-29.07299,-1.028641,32.10249,-22.9474,6.148468,28.90392,-99.22334,-92.00455,10.11708,-76.8218,-79.10632,13.09376,0.001067912,0.06006387,0.8153321,0.06006387
6.38217E+17,-29.42639,-1.028641,32.12584,-23.183,6.148468,28.90392,-100.3448,-91.97567,9.541766,-77.56725,-79.10632,12.77633,0.001067912,0.0608496,0.8153344,0.0608496
6.38217E+17,-30.10963,-1.028641,32.12584,-23.63064,6.148468,28.90392,-102.459,-91.97567,8.332558,-78.97997,-79.10632,12.1648,0.001067912,0.06243773,0.8153246,0.06243773
6.38217E+17,-30.76931,-0.9818845,32.17253,-24.10184,6.148468,28.90392,-104.5344,-91.80904,7.221905,-80.46183,-79.10632,11.50917,0.001067912,0.06361264,0.8153086,0.06361264
6.38217E+17,-31.35831,-0.8883717,32.31261,-24.50236,6.148468,28.90392,-106.4791,-91.41748,6.376545,-81.71713,-79.10632,10.94232,0.001067912,0.06470967,0.8152996,0.06470967
6.38217E+17,-31.71171,-0.7948589,32.406,-24.73796,6.148468,28.90392,-107.653,-91.08353,5.875373,-82.45369,-79.10632,10.60479,0.001067912,0.0653348,0.8153005,0.0653348
6.38217E+17,-32.27715,-0.6312115,32.66283,-25.27984,6.148468,28.85722,-109.6387,-90.38123,5.234562,-84.10182,-79.15881,9.730936,0.001067912,0.06522619,0.8153154,0.06522619
6.38217E+17,-32.60699,-0.4441859,32.8963,-25.82172,6.148468,28.83387,-110.8846,-89.65178,4.988812,-85.76151,-79.18502,8.884741,0.001067912,0.06345449,0.8153623,0.06345449
6.38217E+17,-32.93682,-0.3272949,33.15312,-26.43428,6.148468,28.83387,-112.1541,-89.05397,4.769743,-87.65142,-79.18502,7.957738,0.001067912,0.06138268,0.81544,0.06138268
6.38217E+17,-33.12531,-0.2805384,33.26986,-26.78768,6.148468,28.81053,-112.8475,-88.79634,4.590718,-88.71576,-79.21122,7.371258,0.001067912,0.06023137,0.8154826,0.06023137
6.38217E+17,-33.38446,-0.1870256,33.47998,-27.44736,6.148468,28.81053,-113.8538,-88.30967,4.420271,-90.73301,-79.21122,6.338198,0.001067912,0.05745157,0.8155685,0.05745157
6.38217E+17,-33.69075,0.09351282,33.76015,-28.24839,6.148468,28.81053,-115.0772,-87.29571,4.261424,-93.16634,-79.21122,5.052651,0.001067912,0.05384189,0.8156745,0.05384189
6.38217E+17,-33.90279,0.3974294,34.04031,-28.83739,6.148468,28.81053,-116.0154,-86.2247,4.281052,-94.94396,-79.21122,4.085758,0.001067912,0.05113387,0.8158073,0.05113387
6.38217E+17,-34.02058,0.5844551,34.20374,-29.09655,6.148468,28.83387,-116.5442,-85.57606,4.300058,-95.74609,-79.18502,3.696145,0.001067912,0.0500948,0.8158811,0.0500948
6.38217E+17,-34.25618,1.145532,34.624,-29.61487,6.148468,28.83387,-117.6963,-83.71758,4.470004,-97.29855,-79.18502,2.822962,0.001067912,0.04819525,0.816049,0.04819525
6.38217E+17,-34.49178,1.589718,35.06759,-30.03895,6.148468,28.81053,-118.8717,-82.09418,4.662596,-98.53899,-79.21122,2.056904,0.001067912,0.04755061,0.8162363,0.04755061
6.38217E+17,-34.60958,1.8235,35.32441,-30.34523,6.148468,28.76383,-119.4954,-81.20581,4.806508,-99.40038,-79.26355,1.445527,0.001067912,0.04698815,0.8163318,0.04698815
6.38217E+17,-34.82162,2.314442,35.79136,-30.93423,6.148468,28.76383,-120.6167,-79.43196,5.05503,-101.1406,-79.26355,0.4147396,0.001067912,0.04591816,0.816529,0.04591816
6.38217E+17,-34.98654,2.758628,36.23495,-31.47611,6.148468,28.76383,-121.5679,-77.79214,5.353841,-102.7322,-79.26355,-0.5493384,0.001067912,0.04534257,0.8167415,0.04534257
6.38217E+17,-35.15146,3.226192,36.65521,-31.82951,6.148468,28.69379,-122.4877,-76.12439,5.600067,-103.6898,-79.34191,-1.307629,0.001067912,0.04640826,0.8169638,0.04640826
6.38217E+17,-35.22214,3.413218,36.86533,-31.90019,6.148468,28.6471,-122.9136,-75.39716,5.74831,-103.8454,-79.39405,-1.516618,0.001067912,0.04754618,0.8170692,0.04754618
6.38217E+17,-35.43418,3.927538,37.35563,-31.90019,6.148468,28.53036,-124.0403,-73.51411,5.971256,-103.7193,-79.52406,-1.719154,0.001067912,0.05149468,0.8172598,0.05149468
6.38217E+17,-35.64622,4.465237,37.84592,-31.87663,6.148468,28.41362,-125.158,-71.56978,6.171278,-103.5247,-79.65358,-1.879331,0.001067912,0.0558208,0.8174102,0.0558208
6.38217E+17,-35.88182,4.979557,38.33621,-31.87663,6.148468,28.39028,-126.3432,-69.67286,6.302961,-103.4994,-79.67943,-1.91992,0.001067912,0.05990075,0.8175147,0.05990075
6.38217E+17,-36.04674,5.306852,38.66307,-31.87663,6.148468,28.39028,-127.1556,-68.44061,6.364732,-103.4994,-79.67943,-1.91992,0.001067912,0.062649,0.8175443,0.062649
6.38217E+17,-36.4237,5.867929,39.2701,-31.87663,6.148468,28.29689,-128.879,-66.25252,6.305948,-103.3984,-79.78262,-2.082366,0.001067912,0.06852342,0.8175432,0.06852342
6.38217E+17,-36.91846,6.475762,40.06391,-31.87663,6.148468,28.25019,-131.1453,-63.66676,6.201947,-103.3479,-79.8341,-2.163643,0.001067912,0.07581732,0.8174585,0.07581732
6.38217E+17,-37.3661,6.919948,40.62424,-31.92375,6.171845,28.25019,-133.035,-61.79576,5.866163,-103.4814,-79.78,-2.253648,0.001067912,0.08115976,0.8172882,0.08115976
6.38217E+17,-37.62526,7.060217,40.90441,-31.97087,6.171845,28.22684,-134.099,-61.04597,5.62233,-103.5926,-79.80571,-2.379417,0.001067912,0.08385946,0.8171799,0.08385946
6.38217E+17,-38.0729,7.200486,41.30132,-32.34783,6.171845,28.22684,-135.8583,-60.11475,5.085413,-104.6823,-79.80571,-3.064559,0.001067912,0.08642023,0.8169243,0.08642023
6.38217E+17,-38.40274,7.317377,41.55813,-33.14886,6.195224,28.25019,-137.1115,-59.44936,4.624699,-107.0058,-79.72591,-4.509029,0.001067912,0.08578303,0.8166482,0.08578303
6.38217E+17,-38.68546,7.434268,41.79161,-33.92635,6.195224,28.25019,-138.1952,-58.81826,4.23559,-109.2191,-79.72591,-5.976091,0.001067912,0.08529939,0.8163733,0.08529939
6.38217E+17,-38.82682,7.504403,41.93169,-34.27974,6.195224,28.27354,-138.7595,-58.43885,4.066742,-110.2455,-79.70018,-6.61329,0.001067912,0.08530483,0.8162375,0.08530483
6.38217E+17,-39.10954,7.738185,42.2352,-34.8923,6.218602,28.34358,-139.8938,-57.42611,3.73076,-112.0471,-79.56878,-7.688271,0.001067912,0.0859556,0.8159648,0.0859556
6.38217E+17,-39.39226,7.971967,42.49202,-35.3635,6.218602,28.46032,-140.9743,-56.48435,3.322222,-113.5029,-79.43955,-8.420272,0.001067912,0.08679845,0.8156966,0.08679845
6.38217E+17,-39.58073,8.042102,42.70215,-35.57554,6.218602,28.53036,-141.7532,-55.99171,3.117486,-114.1773,-79.36178,-8.724891,0.001067912,0.08769358,0.8155625,0.08769358
6.38217E+17,-39.9577,8.112236,43.23914,-35.88182,6.218602,28.57705,-143.4508,-54.97822,2.864537,-115.0849,-79.30983,-9.26017,0.001067912,0.09071557,0.8152874,0.09071557
6.38217E+17,-40.35821,8.158993,43.79947,-36.1881,6.218602,28.57705,-145.2465,-53.97248,2.566461,-115.9337,-79.30983,-9.877637,0.001067912,0.09411561,0.8149831,0.09411561
6.38217E+17,-40.75874,8.158993,44.28976,-36.51794,6.24198,28.6471,-146.9732,-53.17916,2.168255,-116.9257,-79.17768,-10.4374,0.001067912,0.0965857,0.8146391,0.0965857
6.38217E+17,-40.92365,8.158993,44.54658,-36.58862,6.265358,28.67044,-147.7431,-52.76083,2.067079,-117.1453,-79.09753,-10.54823,0.001067912,0.09809896,0.8144546,0.09809896
6.38217E+17,-41.25349,8.182371,44.99018,-36.68286,6.288737,28.67044,-149.1999,-51.97989,1.758975,-117.4012,-79.04345,-10.7459,0.001067912,0.101317,0.8140488,0.101317
6.38217E+17,-41.55977,8.252506,45.34039,-36.72998,6.288737,28.6471,-150.4729,-51.24033,1.371542,-117.5022,-79.0695,-10.88071,0.001067912,0.1045074,0.8135933,0.1045074
6.38217E+17,-41.77181,8.416153,45.59721,-36.87134,6.312115,28.6471,-151.3424,-50.43738,1.084966,-117.8868,-79.01543,-11.17587,0.001067912,0.1067118,0.8130984,0.1067118
6.38217E+17,-41.88961,8.556422,45.73729,-36.98914,6.312115,28.6471,-151.8104,-49.88129,0.9071938,-118.2097,-79.01543,-11.41858,0.001067912,0.1079642,0.8128424,0.1079642
6.38217E+17,-42.07809,8.883718,46.04081,-37.43678,6.335493,28.6471,-152.6185,-48.62116,0.6861143,-119.4285,-78.96135,-12.35166,0.001067912,0.1098413,0.8123162,0.1098413
6.38217E+17,-42.24301,9.187634,46.34432,-38.00222,6.429006,28.71714,-153.3585,-47.41282,0.5258843,-121.0353,-78.66682,-13.44422,0.001067912,0.1107737,0.8117795,0.1107737
6.38217E+17,-42.31369,9.351281,46.48441,-38.40274,6.475762,28.76383,-153.6767,-46.80076,0.457423,-122.1668,-78.50642,-14.22899,0.001067912,0.110856,0.8115142,0.110856
6.38217E+17,-42.38437,9.725332,46.71788,-39.20378,6.569275,28.88057,-154.0392,-45.54742,0.436931,-124.4443,-78.15921,-15.78669,0.001067912,0.1108805,0.810993,0.1108805
6.38217E+17,-42.40793,10.14614,46.85796,-39.81633,6.63941,28.9973,-154.1452,-44.3451,0.4136297,-126.2085,-77.8656,-16.95763,0.001067912,0.1112614,0.8104834,0.1112614
6.38217E+17,-42.40793,10.63708,47.06809,-40.38177,6.732923,28.9973,-154.2313,-42.86378,0.5078885,-127.68,-77.64944,-18.22981,0.001067912,0.1130736,0.8099753,0.1130736
6.38217E+17,-42.40793,10.84749,47.16148,-40.66449,6.756301,29.02065,-154.2695,-42.22341,0.5497102,-128.446,-77.56905,-18.83046,0.001067912,0.1138656,0.809718,0.1138656
6.38217E+17,-42.38437,11.24492,47.3716,-41.30061,6.89657,29.044,-154.3043,-40.95636,0.7273507,-130.1038,-77.21854,-20.25916,0.001067912,0.1153952,0.8092023,0.1153952
6.38217E+17,-42.38437,11.66572,47.65177,-42.07809,7.15373,29.09069,-154.47,-39.51565,0.9089952,-132.1159,-76.57172,-22.02201,0.001067912,0.1171258,0.8086823,0.1171258
6.38217E+17,-42.36081,12.06315,47.90859,-42.87913,7.55116,29.41755,-154.5429,-38.16778,1.128767,-134.5198,-75.28259,-23.48372,0.001067912,0.1170878,0.8081643,0.1170878
6.38217E+17,-42.36081,12.27356,48.00198,-43.25609,7.80832,29.60433,-154.5715,-37.52768,1.160056,-135.6744,-74.47531,-24.1546,0.001067912,0.1167218,0.80791,0.1167218
6.38217E+17,-42.33725,12.74112,48.11871,-43.91577,8.533044,30.00124,-154.4653,-36.2632,1.183624,-137.7152,-72.3466,-25.32148,0.001067912,0.1150705,0.8074242,0.1150705
6.38217E+17,-42.31369,13.27882,48.14206,-44.41053,9.327903,30.30475,-154.2304,-35.00343,1.065618,-139.1716,-70.16426,-26.28481,0.001067912,0.1134596,0.8069687,0.1134596
6.38217E+17,-42.26657,13.88665,48.14206,-44.76393,10.05263,30.46818,-153.8675,-33.62833,0.9465397,-140.0764,-68.30922,-27.11453,0.001067912,0.112917,0.8065438,0.112917
6.38217E+17,-42.24301,14.2607,48.14206,-44.90529,10.45006,30.53822,-153.6556,-32.7839,0.853078,-140.4074,-67.31626,-27.47766,0.001067912,0.112784,0.8063379,0.112784
6.38217E+17,-42.17233,15.03218,48.14206,-45.09377,11.29167,30.65496,-153.1419,-31.04671,0.7060214,-140.774,-65.25437,-28.036,0.001067912,0.1124603,0.805935,0.1124603
6.38217E+17,-42.12521,15.75691,48.11871,-45.30581,11.99302,30.81839,-152.6782,-29.46099,0.472913,-141.2906,-63.46125,-28.55967,0.001067912,0.1121468,0.8055396,0.1121468
6.38217E+17,-42.07809,16.0842,48.11871,-45.37648,12.27356,30.93513,-152.3993,-28.72846,0.443329,-141.5312,-62.68348,-28.66667,0.001067912,0.1119898,0.8053479,0.1119898
6.38217E+17,-42.03097,16.69204,48.09537,-45.56496,12.74112,31.1686,-151.9689,-27.41172,0.2451818,-142.1541,-61.34082,-28.97209,0.001067912,0.1117444,0.8049771,0.1117444
6.38217E+17,-41.98385,17.18298,48.07202,-45.70633,13.13855,31.33203,-151.5832,-26.35911,0.09568249,-142.582,-60.24201,-29.24079,0.001067912,0.1116409,0.8046241,0.1116409
6.38217E+17,-41.93673,17.67392,47.95528,-45.75344,13.58274,31.54216,-151.0945,-25.4709,-0.1694917,-142.8241,-58.98112,-29.23364,0.001067912,0.1103867,0.8042907,0.1103867
6.38217E+17,-41.91317,17.90771,47.90859,-45.75344,13.86327,31.65889,-150.8656,-25.03349,-0.2852756,-142.8789,-58.20448,-29.18025,0.001067912,0.1094647,0.8041356,0.1094647
6.38217E+17,-41.86605,18.39865,47.8152,-45.75344,14.47111,31.91571,-150.3924,-24.10892,-0.5349681,-142.9948,-56.51798,-29.06734,0.001067912,0.107411,0.8038527,0.107411
6.38217E+17,-41.77181,19.00648,47.72181,-45.75344,15.14908,32.21923,-149.7167,-22.9299,-0.7350951,-143.1347,-54.61747,-28.93108,0.001067912,0.1053759,0.803603,0.1053759
6.38217E+17,-41.67757,19.66107,47.60507,-45.72989,15.78029,32.49939,-148.9837,-21.69316,-1.002457,-143.1913,-52.85258,-28.76119,0.001067912,0.1035418,0.80339,0.1035418
6.38217E+17,-41.63045,20.08188,47.55838,-45.70633,16.10758,32.66283,-148.5762,-20.85233,-1.183609,-143.2135,-51.91532,-28.62462,0.001067912,0.1027613,0.8032959,0.1027613
6.38217E+17,-41.53621,20.92349,47.48834,-45.6592,16.69204,32.94299,-147.7731,-19.13788,-1.535397,-143.2159,-50.25715,-28.39225,0.001067912,0.101781,0.8031211,0.101781
6.38217E+17,-41.46553,21.64822,47.4183,-45.58852,17.25311,33.15312,-147.0888,-17.68633,-1.894671,-143.0637,-48.74149,-28.19558,0.001067912,0.1007216,0.8029633,0.1007216
6.38217E+17,-41.44197,22.02227,47.39495,-45.56496,17.55703,33.24651,-146.7817,-16.91823,-2.104496,-142.9848,-47.94753,-28.15756,0.001067912,0.1002652,0.802889,0.1002652
6.38217E+17,-41.41841,22.72361,47.3716,-45.5414,18.07135,33.40994,-146.278,-15.44878,-2.537663,-142.8926,-46.59891,-28.13267,0.001067912,0.09975931,0.8027428,0.09975931
6.38217E+17,-41.39485,23.28469,47.3716,-45.5414,18.63243,33.59671,-145.8723,-14.24679,-2.860355,-142.8579,-45.11953,-28.16676,0.001067912,0.09878343,0.8025951,0.09878343
6.38217E+17,-41.37129,23.89252,47.27821,-45.5414,19.24026,33.87688,-145.3327,-13.11013,-3.335776,-142.9172,-43.41929,-28.10851,0.001067912,0.09684562,0.8024541,0.09684562
6.38217E+17,-41.37129,24.14968,47.23152,-45.51785,19.5208,33.99362,-145.1229,-12.64326,-3.573967,-142.8658,-42.65169,-28.04362,0.001067912,0.09580726,0.8023887,0.09580726
6.38217E+17,-41.32417,24.82765,47.16148,-45.47073,20.31566,34.25044,-144.4824,-11.32691,-4.029046,-142.6538,-40.57712,-28.02114,0.001067912,0.09361403,0.802269,0.09361403
6.38217E+17,-41.30061,25.50562,47.06809,-45.35292,21.08714,34.32048,-143.8743,-10.05806,-4.584866,-142.0093,-38.80569,-28.07952,0.001067912,0.09192958,0.8021635,0.09192958
6.38217E+17,-41.30061,26.13683,47.02139,-45.25869,21.62484,34.41387,-143.4031,-8.815206,-5.121212,-141.5821,-37.51749,-28.04064,0.001067912,0.09098948,0.802065,0.09098948
6.38217E+17,-41.30061,26.46413,47.02139,-45.18801,21.90538,34.41387,-143.1803,-8.132315,-5.374771,-141.2371,-36.91111,-28.03672,0.001067912,0.09078016,0.8020163,0.09078016
6.38217E+17,-41.27705,26.97845,46.99805,-45.09377,22.39632,34.41387,-142.7338,-7.102875,-5.748259,-140.701,-35.85283,-28.10874,0.001067912,0.09032373,0.8019137,0.09032373
